S No.,Year,State,Industry,Count,Last Update
2978,2020,Nagaland,Retail,1,2/10/2022 4:00
2979,2020,Nagaland,Travel & Tourism,1,2/10/2022 4:00
2980,2020,Odisha,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
2981,2020,Odisha,Agriculture,20,2/10/2022 4:00
2982,2020,Odisha,AI,2,2/10/2022 4:00
2983,2020,Odisha,Animation,1,2/10/2022 4:00
2984,2020,Odisha,AR VR (Augmented + Virtual Reality),2,2/10/2022 4:00
2985,2020,Odisha,Architecture Interior Design,2,2/10/2022 4:00
2986,2020,Odisha,Automotive,1,2/10/2022 4:00
2987,2020,Odisha,Chemicals,2,2/10/2022 4:00
2988,2020,Odisha,Computer Vision,1,2/10/2022 4:00
2989,2020,Odisha,Construction,9,2/10/2022 4:00
2990,2020,Odisha,Design,3,2/10/2022 4:00
2991,2020,Odisha,Education,21,2/10/2022 4:00
2992,2020,Odisha,Enterprise Software,2,2/10/2022 4:00
2993,2020,Odisha,Events,6,2/10/2022 4:00
2994,2020,Odisha,Fashion,3,2/10/2022 4:00
2995,2020,Odisha,Finance Technology,3,2/10/2022 4:00
2996,2020,Odisha,Food & Beverages,16,2/10/2022 4:00
2997,2020,Odisha,Green Technology,5,2/10/2022 4:00
2998,2020,Odisha,Healthcare & Lifesciences,31,2/10/2022 4:00
2999,2020,Odisha,House-Hold Services,3,2/10/2022 4:00
3000,2020,Odisha,Human Resources,3,2/10/2022 4:00
3001,2020,Odisha,Internet of Things,4,2/10/2022 4:00
3002,2020,Odisha,IT Services,39,2/10/2022 4:00
3003,2020,Odisha,Logistics,1,2/10/2022 4:00
3004,2020,Odisha,Marketing,12,2/10/2022 4:00
3005,2020,Odisha,Media & Entertainment,4,2/10/2022 4:00
3006,2020,Odisha,Nanotechnology,1,2/10/2022 4:00
3007,2020,Odisha,Non- Renewable Energy,8,2/10/2022 4:00
3008,2020,Odisha,Other Specialty Retailers,2,2/10/2022 4:00
3009,2020,Odisha,Others,3,2/10/2022 4:00
3010,2020,Odisha,Pets & Animals,1,2/10/2022 4:00
3011,2020,Odisha,Professional & Commercial Services,12,2/10/2022 4:00
3012,2020,Odisha,Renewable Energy,8,2/10/2022 4:00
3013,2020,Odisha,Retail,11,2/10/2022 4:00
3014,2020,Odisha,Robotics,1,2/10/2022 4:00
3015,2020,Odisha,Security Solutions,3,2/10/2022 4:00
3016,2020,Odisha,Social Impact,3,2/10/2022 4:00
3017,2020,Odisha,Social Network,4,2/10/2022 4:00
3018,2020,Odisha,Sports,2,2/10/2022 4:00
3019,2020,Odisha,Technology Hardware,10,2/10/2022 4:00
3020,2020,Odisha,Telecommunication & Networking,1,2/10/2022 4:00
3021,2020,Odisha,Textiles & Apparel,3,2/10/2022 4:00
3022,2020,Odisha,Transportation & Storage,5,2/10/2022 4:00
3023,2020,Odisha,Travel & Tourism,4,2/10/2022 4:00
3024,2020,Puducherry,Advertising,1,2/10/2022 4:00
3025,2020,Puducherry,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
3026,2020,Puducherry,Animation,1,2/10/2022 4:00
3027,2020,Puducherry,Green Technology,1,2/10/2022 4:00
3028,2020,Puducherry,Healthcare & Lifesciences,2,2/10/2022 4:00
3029,2020,Puducherry,IT Services,5,2/10/2022 4:00
3030,2020,Puducherry,Professional & Commercial Services,1,2/10/2022 4:00
3031,2020,Puducherry,Renewable Energy,1,2/10/2022 4:00
3032,2020,Puducherry,Transportation & Storage,1,2/10/2022 4:00
3033,2020,Punjab,Advertising,1,2/10/2022 4:00
3034,2020,Punjab,Agriculture,10,2/10/2022 4:00
3035,2020,Punjab,AI,4,2/10/2022 4:00
3036,2020,Punjab,Architecture Interior Design,1,2/10/2022 4:00
3037,2020,Punjab,Automotive,1,2/10/2022 4:00
3038,2020,Punjab,Chemicals,2,2/10/2022 4:00
3039,2020,Punjab,Construction,4,2/10/2022 4:00
3040,2020,Punjab,Design,1,2/10/2022 4:00
3041,2020,Punjab,Education,9,2/10/2022 4:00
3042,2020,Punjab,Enterprise Software,1,2/10/2022 4:00
3043,2020,Punjab,Events,1,2/10/2022 4:00
3044,2020,Punjab,Fashion,1,2/10/2022 4:00
3045,2020,Punjab,Food & Beverages,12,2/10/2022 4:00
3046,2020,Punjab,Green Technology,3,2/10/2022 4:00
3047,2020,Punjab,Healthcare & Lifesciences,13,2/10/2022 4:00
3048,2020,Punjab,Human Resources,4,2/10/2022 4:00
3049,2020,Punjab,Internet of Things,1,2/10/2022 4:00
3050,2020,Punjab,IT Services,14,2/10/2022 4:00
3051,2020,Punjab,Marketing,3,2/10/2022 4:00
3052,2020,Punjab,Media & Entertainment,1,2/10/2022 4:00
3053,2020,Punjab,Non- Renewable Energy,15,2/10/2022 4:00
3054,2020,Punjab,Other Specialty Retailers,2,2/10/2022 4:00
3055,2020,Punjab,Others,2,2/10/2022 4:00
3056,2020,Punjab,Pets & Animals,1,2/10/2022 4:00
3057,2020,Punjab,Professional & Commercial Services,8,2/10/2022 4:00
3058,2020,Punjab,Renewable Energy,8,2/10/2022 4:00
3059,2020,Punjab,Retail,3,2/10/2022 4:00
3060,2020,Punjab,Safety,2,2/10/2022 4:00
3061,2020,Punjab,Sports,2,2/10/2022 4:00
3062,2020,Punjab,Technology Hardware,5,2/10/2022 4:00
3063,2020,Punjab,Telecommunication & Networking,2,2/10/2022 4:00
3064,2020,Punjab,Textiles & Apparel,3,2/10/2022 4:00
3065,2020,Punjab,Transportation & Storage,4,2/10/2022 4:00
3066,2020,Punjab,Travel & Tourism,2,2/10/2022 4:00
3067,2020,Rajasthan,Advertising,5,2/10/2022 4:00
3068,2020,Rajasthan,Aeronautics Aerospace & Defence,2,2/10/2022 4:00
3069,2020,Rajasthan,Agriculture,35,2/10/2022 4:00
3070,2020,Rajasthan,AI,6,2/10/2022 4:00
3071,2020,Rajasthan,AR VR (Augmented + Virtual Reality),3,2/10/2022 4:00
3072,2020,Rajasthan,Architecture Interior Design,7,2/10/2022 4:00
3073,2020,Rajasthan,Art & Photography,2,2/10/2022 4:00
3074,2020,Rajasthan,Automotive,8,2/10/2022 4:00
3075,2020,Rajasthan,Biotechnology,1,2/10/2022 4:00
3076,2020,Rajasthan,Chemicals,4,2/10/2022 4:00
3077,2020,Rajasthan,Computer Vision,3,2/10/2022 4:00
3078,2020,Rajasthan,Construction,19,2/10/2022 4:00
3079,2020,Rajasthan,Dating Matrimonial,1,2/10/2022 4:00
3080,2020,Rajasthan,Design,3,2/10/2022 4:00
3081,2020,Rajasthan,Education,36,2/10/2022 4:00
3082,2020,Rajasthan,Enterprise Software,5,2/10/2022 4:00
3083,2020,Rajasthan,Events,1,2/10/2022 4:00
3084,2020,Rajasthan,Fashion,7,2/10/2022 4:00
3085,2020,Rajasthan,Finance Technology,12,2/10/2022 4:00
3086,2020,Rajasthan,Food & Beverages,30,2/10/2022 4:00
3087,2020,Rajasthan,Green Technology,19,2/10/2022 4:00
3088,2020,Rajasthan,Healthcare & Lifesciences,33,2/10/2022 4:00
3089,2020,Rajasthan,House-Hold Services,4,2/10/2022 4:00
3090,2020,Rajasthan,Human Resources,11,2/10/2022 4:00
3091,2020,Rajasthan,Internet of Things,6,2/10/2022 4:00
3092,2020,Rajasthan,IT Services,65,2/10/2022 4:00
3093,2020,Rajasthan,Marketing,11,2/10/2022 4:00
3094,2020,Rajasthan,Media & Entertainment,4,2/10/2022 4:00
3095,2020,Rajasthan,Nanotechnology,2,2/10/2022 4:00
3096,2020,Rajasthan,Non- Renewable Energy,21,2/10/2022 4:00
3097,2020,Rajasthan,Other Specialty Retailers,9,2/10/2022 4:00
3098,2020,Rajasthan,Others,3,2/10/2022 4:00
3099,2020,Rajasthan,Pets & Animals,2,2/10/2022 4:00
3100,2020,Rajasthan,Professional & Commercial Services,27,2/10/2022 4:00
3101,2020,Rajasthan,Real Estate,2,2/10/2022 4:00
3102,2020,Rajasthan,Renewable Energy,11,2/10/2022 4:00
3103,2020,Rajasthan,Retail,14,2/10/2022 4:00
3104,2020,Rajasthan,Robotics,2,2/10/2022 4:00
3105,2020,Rajasthan,Security Solutions,3,2/10/2022 4:00
3106,2020,Rajasthan,Social Impact,4,2/10/2022 4:00
3107,2020,Rajasthan,Social Network,3,2/10/2022 4:00
3108,2020,Rajasthan,Sports,4,2/10/2022 4:00
3109,2020,Rajasthan,Technology Hardware,18,2/10/2022 4:00
3110,2020,Rajasthan,Telecommunication & Networking,2,2/10/2022 4:00
3111,2020,Rajasthan,Textiles & Apparel,5,2/10/2022 4:00
3112,2020,Rajasthan,Transportation & Storage,18,2/10/2022 4:00
3113,2020,Rajasthan,Travel & Tourism,9,2/10/2022 4:00
3114,2020,Rajasthan,Waste Management,2,2/10/2022 4:00
3115,2020,Sikkim,Social Network,1,2/10/2022 4:00
3116,2020,Tamil Nadu,Advertising,4,2/10/2022 4:00
3117,2020,Tamil Nadu,Aeronautics Aerospace & Defence,12,2/10/2022 4:00
3118,2020,Tamil Nadu,Agriculture,29,2/10/2022 4:00
3119,2020,Tamil Nadu,AI,16,2/10/2022 4:00
3120,2020,Tamil Nadu,Airport Operations,1,2/10/2022 4:00
3121,2020,Tamil Nadu,Analytics,7,2/10/2022 4:00
3122,2020,Tamil Nadu,AR VR (Augmented + Virtual Reality),9,2/10/2022 4:00
3123,2020,Tamil Nadu,Architecture Interior Design,3,2/10/2022 4:00
3124,2020,Tamil Nadu,Art & Photography,1,2/10/2022 4:00
3125,2020,Tamil Nadu,Automotive,20,2/10/2022 4:00
3126,2020,Tamil Nadu,Chemicals,12,2/10/2022 4:00
3127,2020,Tamil Nadu,Computer Vision,4,2/10/2022 4:00
3128,2020,Tamil Nadu,Construction,24,2/10/2022 4:00
3129,2020,Tamil Nadu,Design,9,2/10/2022 4:00
3130,2020,Tamil Nadu,Education,42,2/10/2022 4:00
3131,2020,Tamil Nadu,Enterprise Software,24,2/10/2022 4:00
3132,2020,Tamil Nadu,Events,3,2/10/2022 4:00
3133,2020,Tamil Nadu,Fashion,4,2/10/2022 4:00
3134,2020,Tamil Nadu,Finance Technology,24,2/10/2022 4:00
3135,2020,Tamil Nadu,Food & Beverages,26,2/10/2022 4:00
3136,2020,Tamil Nadu,Green Technology,23,2/10/2022 4:00
3137,2020,Tamil Nadu,Healthcare & Lifesciences,83,2/10/2022 4:00
3138,2020,Tamil Nadu,House-Hold Services,5,2/10/2022 4:00
3139,2020,Tamil Nadu,Human Resources,25,2/10/2022 4:00
3140,2020,Tamil Nadu,Internet of Things,22,2/10/2022 4:00
3141,2020,Tamil Nadu,IT Services,103,2/10/2022 4:00
3142,2020,Tamil Nadu,Marketing,18,2/10/2022 4:00
3143,2020,Tamil Nadu,Media & Entertainment,8,2/10/2022 4:00
3144,2020,Tamil Nadu,Nanotechnology,2,2/10/2022 4:00
3145,2020,Tamil Nadu,Non- Renewable Energy,27,2/10/2022 4:00
3146,2020,Tamil Nadu,Other Specialty Retailers,5,2/10/2022 4:00
3147,2020,Tamil Nadu,Others,6,2/10/2022 4:00
3148,2020,Tamil Nadu,Pets & Animals,1,2/10/2022 4:00
3149,2020,Tamil Nadu,Professional & Commercial Services,29,2/10/2022 4:00
3150,2020,Tamil Nadu,Real Estate,5,2/10/2022 4:00
3151,2020,Tamil Nadu,Renewable Energy,19,2/10/2022 4:00
3152,2020,Tamil Nadu,Retail,20,2/10/2022 4:00
3153,2020,Tamil Nadu,Robotics,12,2/10/2022 4:00
3154,2020,Tamil Nadu,Safety,1,2/10/2022 4:00
3155,2020,Tamil Nadu,Security Solutions,4,2/10/2022 4:00
3156,2020,Tamil Nadu,Social Impact,1,2/10/2022 4:00
3157,2020,Tamil Nadu,Social Network,1,2/10/2022 4:00
3158,2020,Tamil Nadu,Sports,2,2/10/2022 4:00
3159,2020,Tamil Nadu,Technology Hardware,33,2/10/2022 4:00
3160,2020,Tamil Nadu,Telecommunication & Networking,9,2/10/2022 4:00
3161,2020,Tamil Nadu,Textiles & Apparel,15,2/10/2022 4:00
3162,2020,Tamil Nadu,Transportation & Storage,11,2/10/2022 4:00
3163,2020,Tamil Nadu,Travel & Tourism,7,2/10/2022 4:00
3164,2020,Tamil Nadu,Waste Management,1,2/10/2022 4:00
3165,2020,Telangana,Advertising,11,2/10/2022 4:00
3166,2020,Telangana,Aeronautics Aerospace & Defence,14,2/10/2022 4:00
3167,2020,Telangana,Agriculture,36,2/10/2022 4:00
3168,2020,Telangana,AI,26,2/10/2022 4:00
3169,2020,Telangana,Analytics,3,2/10/2022 4:00
3170,2020,Telangana,Animation,1,2/10/2022 4:00
3171,2020,Telangana,AR VR (Augmented + Virtual Reality),1,2/10/2022 4:00
3172,2020,Telangana,Architecture Interior Design,4,2/10/2022 4:00
3173,2020,Telangana,Art & Photography,3,2/10/2022 4:00
3174,2020,Telangana,Automotive,8,2/10/2022 4:00
3175,2020,Telangana,Biotechnology,2,2/10/2022 4:00
3176,2020,Telangana,Chemicals,5,2/10/2022 4:00
3177,2020,Telangana,Computer Vision,3,2/10/2022 4:00
3178,2020,Telangana,Construction,29,2/10/2022 4:00
3179,2020,Telangana,Design,9,2/10/2022 4:00
3180,2020,Telangana,Education,45,2/10/2022 4:00
3181,2020,Telangana,Enterprise Software,12,2/10/2022 4:00
3182,2020,Telangana,Events,3,2/10/2022 4:00
3183,2020,Telangana,Fashion,6,2/10/2022 4:00
3184,2020,Telangana,Finance Technology,24,2/10/2022 4:00
3185,2020,Telangana,Food & Beverages,40,2/10/2022 4:00
3186,2020,Telangana,Green Technology,13,2/10/2022 4:00
3187,2020,Telangana,Healthcare & Lifesciences,107,2/10/2022 4:00
3188,2020,Telangana,House-Hold Services,3,2/10/2022 4:00
3189,2020,Telangana,Human Resources,6,2/10/2022 4:00
3190,2020,Telangana,Internet of Things,16,2/10/2022 4:00
3191,2020,Telangana,IT Services,133,2/10/2022 4:00
3192,2020,Telangana,Logistics,2,2/10/2022 4:00
3193,2020,Telangana,Marketing,22,2/10/2022 4:00
3194,2020,Telangana,Media & Entertainment,14,2/10/2022 4:00
3195,2020,Telangana,Nanotechnology,3,2/10/2022 4:00
3196,2020,Telangana,Non- Renewable Energy,15,2/10/2022 4:00
3197,2020,Telangana,Other Specialty Retailers,8,2/10/2022 4:00
3198,2020,Telangana,Others,4,2/10/2022 4:00
3199,2020,Telangana,Pets & Animals,2,2/10/2022 4:00
3200,2020,Telangana,Professional & Commercial Services,35,2/10/2022 4:00
3201,2020,Telangana,Real Estate,5,2/10/2022 4:00
3202,2020,Telangana,Renewable Energy,15,2/10/2022 4:00
3203,2020,Telangana,Retail,15,2/10/2022 4:00
3204,2020,Telangana,Robotics,4,2/10/2022 4:00
3205,2020,Telangana,Safety,1,2/10/2022 4:00
3206,2020,Telangana,Security Solutions,7,2/10/2022 4:00
3207,2020,Telangana,Social Impact,8,2/10/2022 4:00
3208,2020,Telangana,Social Network,13,2/10/2022 4:00
3209,2020,Telangana,Sports,7,2/10/2022 4:00
3210,2020,Telangana,Technology Hardware,31,2/10/2022 4:00
3211,2020,Telangana,Telecommunication & Networking,7,2/10/2022 4:00
3212,2020,Telangana,Textiles & Apparel,10,2/10/2022 4:00
3213,2020,Telangana,Transportation & Storage,15,2/10/2022 4:00
3214,2020,Telangana,Travel & Tourism,7,2/10/2022 4:00
3215,2020,Telangana,Waste Management,2,2/10/2022 4:00
3216,2020,Tripura,Agriculture,1,2/10/2022 4:00
3217,2020,Tripura,AI,1,2/10/2022 4:00
3218,2020,Tripura,Chemicals,1,2/10/2022 4:00
3219,2020,Tripura,Construction,3,2/10/2022 4:00
3220,2020,Tripura,Education,5,2/10/2022 4:00
3221,2020,Tripura,Food & Beverages,1,2/10/2022 4:00
3222,2020,Tripura,Healthcare & Lifesciences,1,2/10/2022 4:00
3223,2020,Tripura,IT Services,2,2/10/2022 4:00
3224,2020,Tripura,Non- Renewable Energy,1,2/10/2022 4:00
3225,2020,Tripura,Other Specialty Retailers,1,2/10/2022 4:00
3226,2020,Tripura,Professional & Commercial Services,1,2/10/2022 4:00
3227,2020,Tripura,Retail,1,2/10/2022 4:00
3228,2020,Tripura,Social Impact,1,2/10/2022 4:00
3229,2020,Tripura,Technology Hardware,1,2/10/2022 4:00
3230,2020,Tripura,Transportation & Storage,2,2/10/2022 4:00
3231,2020,Uttar Pradesh,Advertising,10,2/10/2022 4:00
3232,2020,Uttar Pradesh,Aeronautics Aerospace & Defence,6,2/10/2022 4:00
3233,2020,Uttar Pradesh,Agriculture,51,2/10/2022 4:00
3234,2020,Uttar Pradesh,AI,20,2/10/2022 4:00
3235,2020,Uttar Pradesh,Analytics,8,2/10/2022 4:00
3236,2020,Uttar Pradesh,AR VR (Augmented + Virtual Reality),5,2/10/2022 4:00
3237,2020,Uttar Pradesh,Architecture Interior Design,14,2/10/2022 4:00
3238,2020,Uttar Pradesh,Art & Photography,3,2/10/2022 4:00
3239,2020,Uttar Pradesh,Automotive,13,2/10/2022 4:00
3240,2020,Uttar Pradesh,Biotechnology,1,2/10/2022 4:00
3241,2020,Uttar Pradesh,Chemicals,9,2/10/2022 4:00
3242,2020,Uttar Pradesh,Computer Vision,4,2/10/2022 4:00
3243,2020,Uttar Pradesh,Construction,96,2/10/2022 4:00
3244,2020,Uttar Pradesh,Dating Matrimonial,1,2/10/2022 4:00
3245,2020,Uttar Pradesh,Design,7,2/10/2022 4:00
3246,2020,Uttar Pradesh,Education,89,2/10/2022 4:00
3247,2020,Uttar Pradesh,Enterprise Software,17,2/10/2022 4:00
3248,2020,Uttar Pradesh,Events,6,2/10/2022 4:00
3249,2020,Uttar Pradesh,Fashion,20,2/10/2022 4:00
3250,2020,Uttar Pradesh,Finance Technology,33,2/10/2022 4:00
3251,2020,Uttar Pradesh,Food & Beverages,51,2/10/2022 4:00
3252,2020,Uttar Pradesh,Green Technology,23,2/10/2022 4:00
3253,2020,Uttar Pradesh,Healthcare & Lifesciences,116,2/10/2022 4:00
3254,2020,Uttar Pradesh,House-Hold Services,17,2/10/2022 4:00
3255,2020,Uttar Pradesh,Human Resources,54,2/10/2022 4:00
3256,2020,Uttar Pradesh,Indic Language Startups,1,2/10/2022 4:00
3257,2020,Uttar Pradesh,Internet of Things,19,2/10/2022 4:00
3258,2020,Uttar Pradesh,IT Services,206,2/10/2022 4:00
3259,2020,Uttar Pradesh,Logistics,1,2/10/2022 4:00
3260,2020,Uttar Pradesh,Marketing,32,2/10/2022 4:00
3261,2020,Uttar Pradesh,Media & Entertainment,22,2/10/2022 4:00
3262,2020,Uttar Pradesh,Nanotechnology,3,2/10/2022 4:00
3263,2020,Uttar Pradesh,Non- Renewable Energy,39,2/10/2022 4:00
3264,2020,Uttar Pradesh,Other Specialty Retailers,18,2/10/2022 4:00
3265,2020,Uttar Pradesh,Others,9,2/10/2022 4:00
3266,2020,Uttar Pradesh,Professional & Commercial Services,83,2/10/2022 4:00
3267,2020,Uttar Pradesh,Real Estate,15,2/10/2022 4:00
3268,2020,Uttar Pradesh,Renewable Energy,48,2/10/2022 4:00
3269,2020,Uttar Pradesh,Retail,31,2/10/2022 4:00
3270,2020,Uttar Pradesh,Robotics,4,2/10/2022 4:00
3271,2020,Uttar Pradesh,Safety,8,2/10/2022 4:00
3272,2020,Uttar Pradesh,Security Solutions,17,2/10/2022 4:00
3273,2020,Uttar Pradesh,Social Impact,9,2/10/2022 4:00
3274,2020,Uttar Pradesh,Social Network,8,2/10/2022 4:00
3275,2020,Uttar Pradesh,Sports,6,2/10/2022 4:00
3276,2020,Uttar Pradesh,Technology Hardware,54,2/10/2022 4:00
3277,2020,Uttar Pradesh,Telecommunication & Networking,16,2/10/2022 4:00
3278,2020,Uttar Pradesh,Textiles & Apparel,39,2/10/2022 4:00
3279,2020,Uttar Pradesh,Transportation & Storage,20,2/10/2022 4:00
3280,2020,Uttar Pradesh,Travel & Tourism,14,2/10/2022 4:00
3281,2020,Uttar Pradesh,Waste Management,1,2/10/2022 4:00
3282,2020,Uttarakhand,Advertising,2,2/10/2022 4:00
3283,2020,Uttarakhand,Agriculture,13,2/10/2022 4:00
3284,2020,Uttarakhand,Analytics,1,2/10/2022 4:00
3285,2020,Uttarakhand,Architecture Interior Design,1,2/10/2022 4:00
3286,2020,Uttarakhand,Art & Photography,2,2/10/2022 4:00
3287,2020,Uttarakhand,Automotive,1,2/10/2022 4:00
3288,2020,Uttarakhand,Biotechnology,1,2/10/2022 4:00
3289,2020,Uttarakhand,Construction,4,2/10/2022 4:00
3290,2020,Uttarakhand,Dating Matrimonial,1,2/10/2022 4:00
3291,2020,Uttarakhand,Design,1,2/10/2022 4:00
3292,2020,Uttarakhand,Education,7,2/10/2022 4:00
3293,2020,Uttarakhand,Fashion,1,2/10/2022 4:00
3294,2020,Uttarakhand,Food & Beverages,11,2/10/2022 4:00
3295,2020,Uttarakhand,Green Technology,7,2/10/2022 4:00
3296,2020,Uttarakhand,Healthcare & Lifesciences,11,2/10/2022 4:00
3297,2020,Uttarakhand,Human Resources,5,2/10/2022 4:00
3298,2020,Uttarakhand,IT Services,10,2/10/2022 4:00
3299,2020,Uttarakhand,Marketing,2,2/10/2022 4:00
3300,2020,Uttarakhand,Nanotechnology,2,2/10/2022 4:00
3301,2020,Uttarakhand,Other Specialty Retailers,2,2/10/2022 4:00
3302,2020,Uttarakhand,Others,1,2/10/2022 4:00
3303,2020,Uttarakhand,Professional & Commercial Services,8,2/10/2022 4:00
3304,2020,Uttarakhand,Real Estate,1,2/10/2022 4:00
3305,2020,Uttarakhand,Renewable Energy,2,2/10/2022 4:00
3306,2020,Uttarakhand,Retail,1,2/10/2022 4:00
3307,2020,Uttarakhand,Robotics,1,2/10/2022 4:00
3308,2020,Uttarakhand,Security Solutions,1,2/10/2022 4:00
3309,2020,Uttarakhand,Technology Hardware,1,2/10/2022 4:00
3310,2020,Uttarakhand,Telecommunication & Networking,3,2/10/2022 4:00
3311,2020,Uttarakhand,Transportation & Storage,3,2/10/2022 4:00
3312,2020,Uttarakhand,Travel & Tourism,7,2/10/2022 4:00
3313,2020,West Bengal,Advertising,3,2/10/2022 4:00
3314,2020,West Bengal,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
3315,2020,West Bengal,Agriculture,13,2/10/2022 4:00
3316,2020,West Bengal,AI,8,2/10/2022 4:00
3317,2020,West Bengal,Analytics,3,2/10/2022 4:00
3318,2020,West Bengal,Architecture Interior Design,3,2/10/2022 4:00
3319,2020,West Bengal,Art & Photography,1,2/10/2022 4:00
3320,2020,West Bengal,Automotive,3,2/10/2022 4:00
3321,2020,West Bengal,Chemicals,1,2/10/2022 4:00
3322,2020,West Bengal,Computer Vision,2,2/10/2022 4:00
3323,2020,West Bengal,Construction,13,2/10/2022 4:00
3324,2020,West Bengal,Design,2,2/10/2022 4:00
3325,2020,West Bengal,Education,33,2/10/2022 4:00
3326,2020,West Bengal,Enterprise Software,7,2/10/2022 4:00
3327,2020,West Bengal,Events,1,2/10/2022 4:00
3328,2020,West Bengal,Fashion,12,2/10/2022 4:00
3329,2020,West Bengal,Finance Technology,11,2/10/2022 4:00
3330,2020,West Bengal,Food & Beverages,25,2/10/2022 4:00
3331,2020,West Bengal,Green Technology,6,2/10/2022 4:00
3332,2020,West Bengal,Healthcare & Lifesciences,28,2/10/2022 4:00
3333,2020,West Bengal,House-Hold Services,3,2/10/2022 4:00
3334,2020,West Bengal,Human Resources,8,2/10/2022 4:00
3335,2020,West Bengal,Internet of Things,7,2/10/2022 4:00
3336,2020,West Bengal,IT Services,55,2/10/2022 4:00
3337,2020,West Bengal,Logistics,1,2/10/2022 4:00
3338,2020,West Bengal,Marketing,14,2/10/2022 4:00
3339,2020,West Bengal,Media & Entertainment,7,2/10/2022 4:00
3340,2020,West Bengal,Non- Renewable Energy,16,2/10/2022 4:00
3341,2020,West Bengal,Other Specialty Retailers,6,2/10/2022 4:00
3342,2020,West Bengal,Others,2,2/10/2022 4:00
3343,2020,West Bengal,Professional & Commercial Services,30,2/10/2022 4:00
3344,2020,West Bengal,Real Estate,2,2/10/2022 4:00
3345,2020,West Bengal,Renewable Energy,8,2/10/2022 4:00
3346,2020,West Bengal,Retail,18,2/10/2022 4:00
3347,2020,West Bengal,Robotics,1,2/10/2022 4:00
3348,2020,West Bengal,Security Solutions,2,2/10/2022 4:00
3349,2020,West Bengal,Social Impact,1,2/10/2022 4:00
3350,2020,West Bengal,Social Network,3,2/10/2022 4:00
3351,2020,West Bengal,Technology Hardware,18,2/10/2022 4:00
3352,2020,West Bengal,Telecommunication & Networking,2,2/10/2022 4:00
3353,2020,West Bengal,Textiles & Apparel,8,2/10/2022 4:00
3354,2020,West Bengal,Transportation & Storage,12,2/10/2022 4:00
3355,2020,West Bengal,Travel & Tourism,5,2/10/2022 4:00
3356,2019,Andaman and Nicobar Islands,Agriculture,1,2/10/2022 4:00
3357,2019,Andaman and Nicobar Islands,IT Services,2,2/10/2022 4:00
3358,2019,Andaman and Nicobar Islands,Other Specialty Retailers,1,2/10/2022 4:00
3359,2019,Andaman and Nicobar Islands,Professional & Commercial Services,1,2/10/2022 4:00
3360,2019,Andaman and Nicobar Islands,Travel & Tourism,3,2/10/2022 4:00
3361,2019,Andhra Pradesh,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
3362,2019,Andhra Pradesh,Agriculture,12,2/10/2022 4:00
3363,2019,Andhra Pradesh,AI,4,2/10/2022 4:00
3364,2019,Andhra Pradesh,Analytics,2,2/10/2022 4:00
3365,2019,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1,2/10/2022 4:00
3366,2019,Andhra Pradesh,Architecture Interior Design,1,2/10/2022 4:00
3367,2019,Andhra Pradesh,Art & Photography,1,2/10/2022 4:00
3368,2019,Andhra Pradesh,Automotive,4,2/10/2022 4:00
3369,2019,Andhra Pradesh,Chemicals,2,2/10/2022 4:00
3370,2019,Andhra Pradesh,Construction,9,2/10/2022 4:00
3371,2019,Andhra Pradesh,Design,2,2/10/2022 4:00
3372,2019,Andhra Pradesh,Education,9,2/10/2022 4:00
3373,2019,Andhra Pradesh,Enterprise Software,2,2/10/2022 4:00
3374,2019,Andhra Pradesh,Events,1,2/10/2022 4:00
3375,2019,Andhra Pradesh,Finance Technology,1,2/10/2022 4:00
3376,2019,Andhra Pradesh,Food & Beverages,7,2/10/2022 4:00
3377,2019,Andhra Pradesh,Green Technology,6,2/10/2022 4:00
3378,2019,Andhra Pradesh,Healthcare & Lifesciences,16,2/10/2022 4:00
3379,2019,Andhra Pradesh,House-Hold Services,2,2/10/2022 4:00
3380,2019,Andhra Pradesh,Human Resources,1,2/10/2022 4:00
3381,2019,Andhra Pradesh,Internet of Things,4,2/10/2022 4:00
3382,2019,Andhra Pradesh,IT Services,37,2/10/2022 4:00
3383,2019,Andhra Pradesh,Marketing,3,2/10/2022 4:00
3384,2019,Andhra Pradesh,Media & Entertainment,2,2/10/2022 4:00
3385,2019,Andhra Pradesh,Other Specialty Retailers,1,2/10/2022 4:00
3386,2019,Andhra Pradesh,Professional & Commercial Services,10,2/10/2022 4:00
3387,2019,Andhra Pradesh,Real Estate,3,2/10/2022 4:00
3388,2019,Andhra Pradesh,Renewable Energy,4,2/10/2022 4:00
3389,2019,Andhra Pradesh,Retail,5,2/10/2022 4:00
3390,2019,Andhra Pradesh,Robotics,5,2/10/2022 4:00
3391,2019,Andhra Pradesh,Security Solutions,3,2/10/2022 4:00
3392,2019,Andhra Pradesh,Social Impact,1,2/10/2022 4:00
3393,2019,Andhra Pradesh,Social Network,2,2/10/2022 4:00
3394,2019,Andhra Pradesh,Technology Hardware,6,2/10/2022 4:00
3395,2019,Andhra Pradesh,Telecommunication & Networking,1,2/10/2022 4:00
3396,2019,Andhra Pradesh,Textiles & Apparel,3,2/10/2022 4:00
